,filename,gender label,sightengine label,sightengine male,sightengine female,rekognition label,rekognition male,rekognition female
43,29_1_1_20170112234606137.jpg.chip.jpg,1,Female,0.03,0.97,Female,0.03006744384765625,99.96993255615234
44,24_1_1_20170112231342878.jpg.chip.jpg,1,Female,0.01,0.99,Female,19.60271453857422,80.39728546142578
45,25_1_1_20170116003258343.jpg.chip.jpg,1,Female,0.05,0.95,Female,2.0842437744140625,97.91575622558594
46,26_1_1_20170112213221119.jpg.chip.jpg,1,Female,0.22,0.78,Female,4.781494140625,95.218505859375
47,33_1_1_20170113001213379.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.21982574462890625,99.7801742553711
48,31_1_1_20170115234845837.jpg.chip.jpg,1,Female,0.02,0.98,Female,0.290191650390625,99.70980834960938
49,26_1_1_20170116171855347.jpg.chip.jpg,1,Male,0.74,0.26,Female,24.998435974121094,75.0015640258789
50,31_1_1_20170114031659379.jpg.chip.jpg,1,Female,0.19,0.81,Female,1.8953781127929688,98.10462188720703
51,29_1_1_20170116231405050.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.33355712890625,99.66644287109375
52,24_1_1_20170113013149199.jpg.chip.jpg,1,Female,0.21,0.79,Female,0.7434844970703125,99.25651550292969
53,26_1_1_20170116232352844.jpg.chip.jpg,1,Male,0.94,0.06,Female,4.13946533203125,95.86053466796875
54,26_1_1_20170116232325361.jpg.chip.jpg,1,Female,0.08,0.92,Female,0.01447296142578125,99.98552703857422
55,28_1_1_20170112211545692.jpg.chip.jpg,1,Male,0.87,0.13,Male,51.295066833496094,48.704933166503906
56,24_1_1_20170115235615800.jpg.chip.jpg,1,Female,0.01,0.99,Female,5.76654052734375,94.23345947265625
57,32_1_1_20170116223034191.jpg.chip.jpg,1,Male,0.92,0.08,Female,8.187294006347656,91.81270599365234
58,25_1_1_20170116003230778.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.45211029052734375,99.54788970947266
59,31_1_1_20170116231912509.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.3285675048828125,99.67143249511719
60,26_1_1_20170112230643812.jpg.chip.jpg,1,Female,0.01,0.99,Female,3.7329254150390625,96.26707458496094
61,35_1_1_20170112211524197.jpg.chip.jpg,1,Female,0.32,0.68,Female,1.6467437744140625,98.35325622558594
62,26_1_1_20170103181834825.jpg.chip.jpg,1,Female,0.11,0.89,Female,1.0680923461914062,98.9319076538086
63,28_1_1_20170116171225686.jpg.chip.jpg,1,Female,0.28,0.72,Female,2.9765396118164062,97.0234603881836
64,30_1_1_20170113012657328.jpg.chip.jpg,1,Female,0.08,0.92,Female,0.1565093994140625,99.84349060058594
65,29_1_1_20170117194236505.jpg.chip.jpg,1,Female,0.06,0.94,Female,0.1521148681640625,99.84788513183594
66,33_1_1_20170112211553429.jpg.chip.jpg,1,Male,0.75,0.25,Female,30.949485778808594,69.0505142211914
67,18_1_1_20170114030258171.jpg.chip.jpg,1,Female,0.03,0.97,Female,9.880111694335938,90.11988830566406
68,19_1_1_20170114030819891.jpg.chip.jpg,1,Female,0.05,0.95,Female,0.5654144287109375,99.43458557128906
69,26_1_1_20170112213442439.jpg.chip.jpg,1,Female,0.16,0.84,Female,0.33020782470703125,99.66979217529297
70,24_1_1_20170115235954650.jpg.chip.jpg,1,Female,0.03,0.97,Female,0.6456985473632812,99.35430145263672
71,31_1_1_20170114031015215.jpg.chip.jpg,1,Female,0.02,0.98,Female,0.79742431640625,99.20257568359375
72,35_1_1_20170116003228386.jpg.chip.jpg,1,undetermined,,,Female,0.21258544921875,99.78741455078125
73,23_1_1_20170113010457776.jpg.chip.jpg,1,Female,0.06,0.94,Female,5.525848388671875,94.47415161132812
74,30_1_1_20170116021054972.jpg.chip.jpg,1,Female,0.15,0.85,Female,0.3875885009765625,99.61241149902344
75,27_1_1_20170103182202481.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.36568450927734375,99.63431549072266
76,33_1_1_20170113005238142.jpg.chip.jpg,1,Female,0.14,0.86,Female,0.0970458984375,99.9029541015625
77,21_1_1_20170112232020295.jpg.chip.jpg,1,Female,0.09,0.91,Female,0.614013671875,99.385986328125
78,31_1_1_20170116024050198.jpg.chip.jpg,1,Female,0.01,0.99,Female,0.01552581787109375,99.9844741821289
79,27_1_1_20170116162433766.jpg.chip.jpg,1,Male,0.87,0.13,Female,26.317886352539062,73.68211364746094
80,26_1_1_20170116231925419.jpg.chip.jpg,1,Female,0.01,0.99,Female,2.6739654541015625,97.32603454589844
81,31_1_1_20170116014139015.jpg.chip.jpg,1,Female,0.31,0.69,Female,9.1187744140625,90.8812255859375
82,27_1_1_20170113001021322.jpg.chip.jpg,1,Female,0.02,0.98,Female,0.7289657592773438,99.27103424072266
83,34_0_1_20170117141355339.jpg.chip.jpg,0,Male,0.96,0.04,Male,79.3774185180664,20.622581481933594
84,24_0_1_20170117204434040.jpg.chip.jpg,0,Male,0.97,0.03,Female,44.62044906616211,55.37955093383789
85,32_0_1_20170113135620561.jpg.chip.jpg,0,Male,0.99,0.01,Male,93.65632629394531,6.3436737060546875
86,35_0_1_20170116030207320.jpg.chip.jpg,0,Male,0.97,0.03,Male,57.29569625854492,42.70430374145508
87,26_0_1_20170113132700512.jpg.chip.jpg,0,Male,0.99,0.01,Male,95.99861907958984,4.001380920410156
88,32_0_1_20170113151546423.jpg.chip.jpg,0,Male,0.95,0.05,Male,92.697998046875,7.302001953125
89,27_0_1_20170117192056655.jpg.chip.jpg,0,Male,0.98,0.02,Male,81.41355895996094,18.586441040039062
90,35_0_1_20170117170546969.jpg.chip.jpg,0,Male,0.97,0.03,Male,97.81721496582031,2.1827850341796875
91,26_0_1_20170113135559835.jpg.chip.jpg,0,Male,0.99,0.01,Male,87.27327728271484,12.726722717285156
92,26_0_1_20170116221037571.jpg.chip.jpg,0,Male,0.88,0.12,Male,99.36426544189453,0.6357345581054688
93,26_0_1_20170113135304305.jpg.chip.jpg,0,Male,0.96,0.04,Male,99.61917114257812,0.380828857421875
94,26_0_1_20170116205549440.jpg.chip.jpg,0,Male,0.98,0.02,Male,99.33995819091797,0.6600418090820312
95,29_0_1_20170117095826375.jpg.chip.jpg,0,Male,0.91,0.09,Male,97.93960571289062,2.060394287109375
96,26_0_1_20170116192814189.jpg.chip.jpg,0,Male,0.99,0.01,Male,93.76611328125,6.23388671875
97,35_0_1_20170113134244873.jpg.chip.jpg,0,Male,0.98,0.02,Male,85.04261779785156,14.957382202148438
98,32_0_1_20170117135739565.jpg.chip.jpg,0,Male,0.88,0.12,Male,99.36750793457031,0.6324920654296875
99,30_0_1_20170117130118260.jpg.chip.jpg,0,Male,0.98,0.02,Male,95.58589935302734,4.414100646972656
100,26_0_1_20170113134739602.jpg.chip.jpg,0,Male,0.99,0.01,Male,67.88833618164062,32.111663818359375
101,26_0_1_20170117172711486.jpg.chip.jpg,0,Male,0.95,0.05,Male,97.35294342041016,2.6470565795898438
102,27_0_1_20170116010418660.jpg.chip.jpg,0,Male,0.91,0.09,Male,94.51837921142578,5.481620788574219
103,32_0_1_20170113135737704.jpg.chip.jpg,0,Male,0.99,0.01,Male,99.65332794189453,0.34667205810546875
104,34_0_1_20170113181625781.jpg.chip.jpg,0,Male,0.98,0.02,Male,89.56584930419922,10.434150695800781
105,27_0_1_20170113155149675.jpg.chip.jpg,0,Male,0.95,0.05,Male,96.07759857177734,3.9224014282226562
106,25_0_1_20170117183525355.jpg.chip.jpg,0,Male,0.95,0.05,Male,95.32334899902344,4.6766510009765625
107,27_0_1_20170116024214004.jpg.chip.jpg,0,Male,0.94,0.06,Male,90.6231918334961,9.376808166503906
108,28_0_1_20170116214405900.jpg.chip.jpg,0,Male,0.93,0.07,Male,81.50336456298828,18.49663543701172
109,28_0_1_20170117015458481.jpg.chip.jpg,0,Male,0.96,0.04,Male,88.30745697021484,11.692543029785156
110,28_0_1_20170114034234198.jpg.chip.jpg,0,Male,0.99,0.01,Male,95.72633361816406,4.2736663818359375
111,25_0_1_20170117195045410.jpg.chip.jpg,0,Male,0.99,0.01,Male,99.63813018798828,0.36186981201171875
112,28_0_1_20170116005324543.jpg.chip.jpg,0,Male,0.97,0.03,Male,99.46737670898438,0.532623291015625
113,22_0_1_20170113150439151.jpg.chip.jpg,0,Male,0.99,0.01,Male,61.909217834472656,38.090782165527344
114,26_0_1_20170113133259775.jpg.chip.jpg,0,Male,0.88,0.12,Male,97.94544219970703,2.0545578002929688
115,26_0_1_20170116142850729.jpg.chip.jpg,0,Male,0.98,0.02,Male,98.77860260009766,1.2213973999023438
116,34_0_1_20170113141042588.jpg.chip.jpg,0,Male,0.97,0.03,Male,94.04718017578125,5.95281982421875
117,26_0_1_20170116235022816.jpg.chip.jpg,0,Male,0.75,0.25,Male,63.10971450805664,36.89028549194336
118,24_0_1_20170117194551093.jpg.chip.jpg,0,Female,0.03,0.97,Female,0.4353485107421875,99.56465148925781
119,26_0_1_20170116142947678.jpg.chip.jpg,0,Male,0.98,0.02,Female,39.77745056152344,60.22254943847656
120,26_0_1_20170117003204591.jpg.chip.jpg,0,Male,0.88,0.12,Male,95.5942611694336,4.405738830566406
121,30_0_1_20170112215013928.jpg.chip.jpg,0,Male,0.99,0.01,Male,62.01909637451172,37.98090362548828
122,26_0_1_20170116192055859.jpg.chip.jpg,0,Male,0.96,0.04,Male,99.337890625,0.662109375
123,35_0_1_20170113134314369.jpg.chip.jpg,0,Male,0.99,0.01,Male,99.72767639160156,0.2723236083984375
124,24_0_1_20170117194748068.jpg.chip.jpg,0,Male,0.98,0.02,Male,99.60945129394531,0.3905487060546875
125,26_0_1_20170113134330586.jpg.chip.jpg,0,Male,0.98,0.02,Male,56.34730529785156,43.65269470214844
126,35_0_1_20170116222350690.jpg.chip.jpg,0,Male,0.98,0.02,Male,72.69011688232422,27.30988311767578
127,29_0_1_20170112214947864.jpg.chip.jpg,0,Male,0.99,0.01,Male,90.06744384765625,9.93255615234375
128,19_0_1_20170116210354987.jpg.chip.jpg,0,Male,0.95,0.05,Male,92.28187561035156,7.7181243896484375
129,26_0_1_20170117195800999.jpg.chip.jpg,0,Male,0.89,0.11,Male,93.76361083984375,6.23638916015625
130,18_0_1_20170113135429329.jpg.chip.jpg,0,undetermined,,,Male,82.92361450195312,17.076385498046875
131,34_0_1_20170117184804228.jpg.chip.jpg,0,Male,0.81,0.19,Female,40.91617965698242,59.08382034301758
132,34_0_1_20170117190152870.jpg.chip.jpg,0,Male,0.97,0.03,Male,86.2357406616211,13.764259338378906
133,32_0_1_20170113001057074.jpg.chip.jpg,0,Male,0.97,0.03,Male,99.82879638671875,0.17120361328125
134,26_0_1_20170117200033549.jpg.chip.jpg,0,Male,0.99,0.01,Male,97.35438537597656,2.6456146240234375
135,25_0_1_20170116002228362.jpg.chip.jpg,0,Male,0.95,0.05,Male,98.8552474975586,1.1447525024414062
136,26_0_1_20170113155015170.jpg.chip.jpg,0,Male,0.91,0.09,Female,45.93903350830078,54.06096649169922
137,25_0_1_20170114032830907.jpg.chip.jpg,0,Male,0.99,0.01,Male,99.4642105102539,0.5357894897460938
138,26_0_1_20170117020645902.jpg.chip.jpg,0,Male,0.99,0.01,Female,22.746749877929688,77.25325012207031
139,26_0_1_20170117195937173.jpg.chip.jpg,0,Male,0.92,0.08,Male,87.35822296142578,12.641777038574219
140,26_0_1_20170116210446985.jpg.chip.jpg,0,Male,0.98,0.02,Male,74.69306945800781,25.306930541992188
141,28_0_1_20170117180140749.jpg.chip.jpg,0,Male,0.98,0.02,Male,99.26754760742188,0.732452392578125
142,32_0_1_20170117135741139.jpg.chip.jpg,0,Male,0.99,0.01,Male,97.6563949584961,2.3436050415039062
143,24_0_1_20170117194341276.jpg.chip.jpg,0,Male,0.98,0.02,Male,99.39785766601562,0.602142333984375
144,27_0_1_20170114031440930.jpg.chip.jpg,0,Male,0.79,0.21,Male,74.30718994140625,25.69281005859375
145,26_0_1_20170113174249954.jpg.chip.jpg,0,Male,0.91,0.09,Male,91.15635681152344,8.843643188476562
146,21_0_1_20170115231442487.jpg.chip.jpg,0,Male,0.98,0.02,Male,54.59039306640625,45.40960693359375
147,28_0_1_20170116203348523.jpg.chip.jpg,0,Male,0.87,0.13,Female,42.739158630371094,57.260841369628906
148,26_0_1_20170113135516970.jpg.chip.jpg,0,Male,0.97,0.03,Male,97.89622497558594,2.1037750244140625
149,31_0_1_20170117021841979.jpg.chip.jpg,0,Male,0.96,0.04,Male,99.9710464477539,0.02895355224609375
150,35_0_1_20170113151604904.jpg.chip.jpg,0,Male,0.96,0.04,Male,94.55965423583984,5.440345764160156
151,26_0_1_20170117171618235.jpg.chip.jpg,0,Male,0.98,0.02,Male,96.60958099365234,3.3904190063476562
152,27_0_1_20170113175536164.jpg.chip.jpg,0,Male,0.98,0.02,Male,82.84843444824219,17.151565551757812
153,30_0_1_20170116213558934.jpg.chip.jpg,0,Male,0.99,0.01,Male,73.284423828125,26.715576171875
154,35_0_1_20170113142443251.jpg.chip.jpg,0,Male,0.97,0.03,Male,96.66790771484375,3.33209228515625
155,35_0_1_20170116010938697.jpg.chip.jpg,0,Male,0.96,0.04,Female,42.615264892578125,57.384735107421875
156,29_0_1_20170113181956517.jpg.chip.jpg,0,Male,0.9,0.1,Male,55.350120544433594,44.649879455566406
157,26_0_1_20170116181040400.jpg.chip.jpg,0,Male,0.98,0.02,Female,20.33409881591797,79.66590118408203
158,26_0_1_20170113182601062.jpg.chip.jpg,0,Male,0.84,0.16,Male,78.69793701171875,21.30206298828125
159,34_0_1_20170112215212041.jpg.chip.jpg,0,Male,0.97,0.03,Male,91.22689056396484,8.773109436035156
160,31_0_1_20170116165733463.jpg.chip.jpg,0,Male,0.97,0.03,Male,99.75569915771484,0.24430084228515625
161,24_0_1_20170117170559987.jpg.chip.jpg,0,Male,0.95,0.05,Male,88.09062194824219,11.909378051757812
162,26_0_1_20170116024208336.jpg.chip.jpg,0,Male,0.98,0.02,Female,8.307525634765625,91.69247436523438
163,20_0_1_20170117184658976.jpg.chip.jpg,0,Male,0.99,0.01,Male,84.1108627319336,15.889137268066406
164,30_0_1_20170113141819444.jpg.chip.jpg,0,Male,0.97,0.03,Male,71.63806915283203,28.36193084716797
165,26_0_1_20170113135238738.jpg.chip.jpg,0,Male,0.98,0.02,Male,99.70797729492188,0.292022705078125
